country,name,continent,year,lifeExp,pop,gdpPercap
fra,France,Europe,1940-01-01,49.93,40329369,NA
fra,France,Europe,1945-01-01,55.54,40943803,NA
fra,France,Europe,1950-01-01,67.13,41833873,NA
fra,France,Europe,1955-01-01,69.33,43411377,NA
fra,France,Europe,1960-01-01,71.19,45673147,12743.91991
fra,France,Europe,1965-01-01,71.83,48746653,15893.05261
fra,France,Europe,1970-01-01,72.6,50763921,19984.58614
fra,France,Europe,1975-01-01,73.34,52688575,23279.80603
fra,France,Europe,1980-01-01,74.68,53868006,26877.73167
fra,France,Europe,1985-01-01,75.77,55254838,28315.82702
fra,France,Europe,1990-01-01,77.21,56666861,32524.04813
fra,France,Europe,1995-01-01,78.19,57801887,33917.92336
fra,France,Europe,2000-01-01,79.19,59015092,38309.44274
fra,France,Europe,2005-01-01,80.56,61120128,40152.68968
fra,France,Europe,2010-01-01,81.58,62879535,40638.33525
fra,France,Europe,2015-01-01,82.52,64453194,41793.54471
fra,France,Europe,2019-01-01,82.87,65129731,44192.81462
gab,Gabon,Africa,1800-01-01,30.6,158227,NA
gab,Gabon,Africa,1805-01-01,30.6,158227,NA
gab,Gabon,Africa,1810-01-01,30.6,158227,NA
gab,Gabon,Africa,1815-01-01,30.6,158227,NA
gab,Gabon,Africa,1820-01-01,30.6,160259,NA
gab,Gabon,Africa,1825-01-01,30.6,175853,NA
gab,Gabon,Africa,1830-01-01,30.6,195356,NA
gab,Gabon,Africa,1835-01-01,30.6,217021,NA
gab,Gabon,Africa,1840-01-01,30.6,241090,NA
gab,Gabon,Africa,1845-01-01,30.6,267828,NA
gab,Gabon,Africa,1850-01-01,30.6,294784,NA
gab,Gabon,Africa,1855-01-01,30.6,306819,NA
gab,Gabon,Africa,1860-01-01,30.6,316524,NA
gab,Gabon,Africa,1865-01-01,30.6,326536,NA
gab,Gabon,Africa,1870-01-01,30.6,337067,NA
gab,Gabon,Africa,1875-01-01,31.27,349253,NA
gab,Gabon,Africa,1880-01-01,31.95,362093,NA
gab,Gabon,Africa,1885-01-01,32.62,375404,NA
gab,Gabon,Africa,1890-01-01,33.3,386400,NA
gab,Gabon,Africa,1895-01-01,33.97,380026,NA
gab,Gabon,Africa,1900-01-01,34.65,369964,NA
gab,Gabon,Africa,1905-01-01,35.32,353343,NA
gab,Gabon,Africa,1910-01-01,36,337238,NA
gab,Gabon,Africa,1915-01-01,36.67,326838,NA
gab,Gabon,Africa,1920-01-01,37.35,320929,NA
gab,Gabon,Africa,1925-01-01,38.02,338516,NA
gab,Gabon,Africa,1930-01-01,38.7,360880,NA
gab,Gabon,Africa,1935-01-01,39.37,383282,NA
gab,Gabon,Africa,1940-01-01,40.05,407822,NA
gab,Gabon,Africa,1945-01-01,40.72,440491,NA
gab,Gabon,Africa,1950-01-01,48.65,473296,NA
gab,Gabon,Africa,1955-01-01,48.87,484308,NA
gab,Gabon,Africa,1960-01-01,49.98,500922,4366.44382
gab,Gabon,Africa,1965-01-01,51.69,533357,6076.99282
gab,Gabon,Africa,1970-01-01,53.16,589317,7205.8702
gab,Gabon,Africa,1975-01-01,55.56,647538,14747.18621
gab,Gabon,Africa,1980-01-01,58.12,726335,12198.72845
gab,Gabon,Africa,1985-01-01,59.78,827107,12097.57863
gab,Gabon,Africa,1990-01-01,60.45,949493,11159.78937
gab,Gabon,Africa,1995-01-01,60.41,1084951,11365.68275
gab,Gabon,Africa,2000-01-01,59.59,1228359,10170.26473
gab,Gabon,Africa,2005-01-01,61.11,1390550,9675.41958
gab,Gabon,Africa,2010-01-01,63.27,1624146,8849.32261
gab,Gabon,Africa,2015-01-01,66.27,1947690,9521.269
gab,Gabon,Africa,2019-01-01,67.81,2172578,9177.52083
gbr,United Kingdom,Europe,1800-01-01,38.65,10750000,NA
gbr,United Kingdom,Europe,1805-01-01,42.32,11343611,NA
gbr,United Kingdom,Europe,1810-01-01,38.35,12325700,NA
gbr,United Kingdom,Europe,1815-01-01,41.13,15997097,NA
gbr,United Kingdom,Europe,1820-01-01,41.31,20706854,NA
gbr,United Kingdom,Europe,1825-01-01,39.94,22646329,NA
gbr,United Kingdom,Europe,1830-01-01,43.02,24105348,NA
gbr,United Kingdom,Europe,1835-01-01,41.1,25411282,NA
gbr,United Kingdom,Europe,1840-01-01,39.93,26607869,NA
gbr,United Kingdom,Europe,1845-01-01,42.56,26962189,NA
gbr,United Kingdom,Europe,1850-01-01,42.8,27254502,NA
gbr,United Kingdom,Europe,1855-01-01,41.03,28042257,NA
gbr,United Kingdom,Europe,1860-01-01,43.01,28969196,NA
gbr,United Kingdom,Europe,1865-01-01,40.65,30183481,NA
gbr,United Kingdom,Europe,1870-01-01,40.95,31518027,NA
gbr,United Kingdom,Europe,1875-01-01,41.86,33091275,NA
gbr,United Kingdom,Europe,1880-01-01,43.79,34733737,NA
gbr,United Kingdom,Europe,1885-01-01,45.78,36205273,NA
gbr,United Kingdom,Europe,1890-01-01,44.78,37730415,NA
gbr,United Kingdom,Europe,1895-01-01,45.77,39529277,NA
gbr,United Kingdom,Europe,1900-01-01,46.36,41433090,NA
gbr,United Kingdom,Europe,1905-01-01,50.92,43330403,NA
gbr,United Kingdom,Europe,1910-01-01,54.06,45172503,NA
gbr,United Kingdom,Europe,1915-01-01,48.27,46278785,NA
gbr,United Kingdom,Europe,1920-01-01,56.69,47086632,NA
gbr,United Kingdom,Europe,1925-01-01,58.61,46778068,NA
gbr,United Kingdom,Europe,1930-01-01,61.01,46495659,NA
gbr,United Kingdom,Europe,1935-01-01,62.18,47475729,NA
gbr,United Kingdom,Europe,1940-01-01,61.11,48647946,NA
gbr,United Kingdom,Europe,1945-01-01,66.01,49631526,NA
gbr,United Kingdom,Europe,1950-01-01,68.88,50616019,NA
gbr,United Kingdom,Europe,1955-01-01,70.46,51063907,NA
gbr,United Kingdom,Europe,1960-01-01,71.17,52370595,13948.72213
gbr,United Kingdom,Europe,1965-01-01,71.65,54240855,15782.81989
gbr,United Kingdom,Europe,1970-01-01,72.08,55573455,17874.81342
gbr,United Kingdom,Europe,1975-01-01,72.78,56152325,19556.10778
gbr,United Kingdom,Europe,1980-01-01,73.79,56209164,21805.19881
gbr,United Kingdom,Europe,1985-01-01,74.81,56413555,24391.52342
gbr,United Kingdom,Europe,1990-01-01,75.85,57134377,28617.61831
gbr,United Kingdom,Europe,1995-01-01,76.84,57932450,30596.36249
gbr,United Kingdom,Europe,2000-01-01,77.97,58923305,35959.48604
gbr,United Kingdom,Europe,2005-01-01,79.33,60287953,40044.90546
gbr,United Kingdom,Europe,2010-01-01,80.58,63459801,39536.77268
gbr,United Kingdom,Europe,2015-01-01,81.05,65860149,42121.67682
gbr,United Kingdom,Europe,2019-01-01,81.07,67530161,43592.41452
gha,Ghana,Africa,1800-01-01,28,2016034,NA
gha,Ghana,Africa,1805-01-01,28,2016034,NA
gha,Ghana,Africa,1810-01-01,28,2016034,NA
gha,Ghana,Africa,1815-01-01,28,2016034,NA
gha,Ghana,Africa,1820-01-01,28,2015328,NA
gha,Ghana,Africa,1825-01-01,28,2010161,NA
gha,Ghana,Africa,1830-01-01,28,2004304,NA
gha,Ghana,Africa,1835-01-01,28,1998465,NA
gha,Ghana,Africa,1840-01-01,28,1992642,NA
gha,Ghana,Africa,1845-01-01,28,1986836,NA
gha,Ghana,Africa,1850-01-01,28,1988311,NA
gha,Ghana,Africa,1855-01-01,28,2029160,NA
gha,Ghana,Africa,1860-01-01,28,2078362,NA
gha,Ghana,Africa,1865-01-01,28,2128787,NA
gha,Ghana,Africa,1870-01-01,28,2182048,NA
gha,Ghana,Africa,1875-01-01,28.26,2247117,NA
gha,Ghana,Africa,1880-01-01,28.51,2317666,NA
gha,Ghana,Africa,1885-01-01,28.77,2402539,NA
gha,Ghana,Africa,1890-01-01,29.02,2493504,NA
gha,Ghana,Africa,1895-01-01,29.28,2594699,NA
gha,Ghana,Africa,1900-01-01,29.54,2701076,NA
gha,Ghana,Africa,1905-01-01,29.79,2811813,NA
gha,Ghana,Africa,1910-01-01,30.05,2924488,NA
gha,Ghana,Africa,1915-01-01,30.3,3025010,NA
gha,Ghana,Africa,1920-01-01,30.56,3147731,NA
gha,Ghana,Africa,1925-01-01,30.82,3375970,NA
gha,Ghana,Africa,1930-01-01,33.98,3634675,NA
gha,Ghana,Africa,1935-01-01,37.2,3898578,NA
gha,Ghana,Africa,1940-01-01,40.46,4189363,NA
gha,Ghana,Africa,1945-01-01,43.78,4569715,NA
gha,Ghana,Africa,1950-01-01,47.14,5036151,NA
gha,Ghana,Africa,1955-01-01,48.33,5730592,NA
gha,Ghana,Africa,1960-01-01,51.03,6635229,1056.7265
gha,Ghana,Africa,1965-01-01,53,7739463,1055.26811
gha,Ghana,Africa,1970-01-01,54.46,8735493,1077.13957
gha,Ghana,Africa,1975-01-01,56.27,9985946,930.66723
gha,Ghana,Africa,1980-01-01,57.53,11056112,881.15752
gha,Ghana,Africa,1985-01-01,58.17,12783617,745.85876
gha,Ghana,Africa,1990-01-01,59.37,14773274,816.07779
gha,Ghana,Africa,1995-01-01,59.89,17014058,873.88568
gha,Ghana,Africa,2000-01-01,59.61,19278850,952.8036
gha,Ghana,Africa,2005-01-01,60.01,21814648,1076.61783
gha,Ghana,Africa,2010-01-01,61.79,24779614,1299.34521
gha,Ghana,Africa,2015-01-01,64.22,27849203,1624.34119
gha,Ghana,Africa,2019-01-01,66.31,30417858,1880.26208
grc,Greece,Europe,1800-01-01,36.6,2250000,NA
grc,Greece,Europe,1805-01-01,36.6,2265342,NA
grc,Greece,Europe,1810-01-01,36.6,2280794,NA
grc,Greece,Europe,1815-01-01,36.6,2296346,NA
grc,Greece,Europe,1820-01-01,36.6,2322933,NA
grc,Greece,Europe,1825-01-01,36.6,2420660,NA
grc,Greece,Europe,1830-01-01,36.6,2534195,NA
grc,Greece,Europe,1835-01-01,36.6,2652941,NA
grc,Greece,Europe,1840-01-01,36.6,2777272,NA
grc,Greece,Europe,1845-01-01,36.6,2907682,NA
grc,Greece,Europe,1850-01-01,36.6,3044219,NA
grc,Greece,Europe,1855-01-01,36.6,3189315,NA
grc,Greece,Europe,1860-01-01,36.6,3341341,NA
grc,Greece,Europe,1865-01-01,36.6,3500971,NA
grc,Greece,Europe,1870-01-01,36.6,3670510,NA
grc,Greece,Europe,1875-01-01,36.73,3862846,NA
grc,Greece,Europe,1880-01-01,37.15,4067591,NA
grc,Greece,Europe,1885-01-01,37.84,4282815,NA
grc,Greece,Europe,1890-01-01,38.7,4509403,NA
grc,Greece,Europe,1895-01-01,39.71,4748229,NA
grc,Greece,Europe,1900-01-01,40.82,4989983,NA
grc,Greece,Europe,1905-01-01,41.86,5180533,NA
grc,Greece,Europe,1910-01-01,43.15,5367935,NA
grc,Greece,Europe,1915-01-01,44.66,5560693,NA
grc,Greece,Europe,1920-01-01,46.18,5771301,NA
grc,Greece,Europe,1925-01-01,48.77,6077897,NA
grc,Greece,Europe,1930-01-01,52.21,6426741,NA
grc,Greece,Europe,1935-01-01,54.19,6869288,NA
grc,Greece,Europe,1940-01-01,56.94,7310690,NA
grc,Greece,Europe,1945-01-01,60.98,7496355,NA
grc,Greece,Europe,1950-01-01,69,7668792,NA
grc,Greece,Europe,1955-01-01,71.5,8011132,NA
grc,Greece,Europe,1960-01-01,72.43,8273628,6223.0851
grc,Greece,Europe,1965-01-01,73.01,8453819,9338.69992
grc,Greece,Europe,1970-01-01,73.82,8663568,13279.29422
grc,Greece,Europe,1975-01-01,74.63,9014091,16494.10101
grc,Greece,Europe,1980-01-01,75.3,9627004,18981.5805
grc,Greece,Europe,1985-01-01,75.86,9968233,18549.70103
grc,Greece,Europe,1990-01-01,77.23,10225990,19220.35891
grc,Greece,Europe,1995-01-01,77.75,10745502,19741.51855
grc,Greece,Europe,2000-01-01,78.44,11082103,23079.02922
grc,Greece,Europe,2005-01-01,79.43,11224800,27464.77057
grc,Greece,Europe,2010-01-01,80.4,10887640,26690.60742
grc,Greece,Europe,2015-01-01,80.92,10659737,22337.15052
grc,Greece,Europe,2019-01-01,80.94,10473452,23503.5798
gtm,Guatemala,Americas,1800-01-01,25.8,462930,NA
gtm,Guatemala,Americas,1805-01-01,25.8,493969,NA
gtm,Guatemala,Americas,1810-01-01,25.8,528719,NA
gtm,Guatemala,Americas,1815-01-01,25.8,563680,NA
gtm,Guatemala,Americas,1820-01-01,25.8,600125,NA
gtm,Guatemala,Americas,1825-01-01,25.8,621042,NA
gtm,Guatemala,Americas,1830-01-01,25.8,648175,NA
gtm,Guatemala,Americas,1835-01-01,25.81,676495,NA
gtm,Guatemala,Americas,1840-01-01,25.81,710389,NA
gtm,Guatemala,Americas,1845-01-01,25.81,774928,NA
gtm,Guatemala,Americas,1850-01-01,25.81,846846,NA
gtm,Guatemala,Americas,1855-01-01,25.81,905719,NA
gtm,Guatemala,Americas,1860-01-01,25.81,964941,NA
gtm,Guatemala,Americas,1865-01-01,25.81,1028022,NA
gtm,Guatemala,Americas,1870-01-01,25.81,1095633,NA
gtm,Guatemala,Americas,1875-01-01,25.86,1170448,NA
gtm,Guatemala,Americas,1880-01-01,25.91,1249401,NA
gtm,Guatemala,Americas,1885-01-01,25.97,1324324,NA
gtm,Guatemala,Americas,1890-01-01,26.02,1389046,NA
gtm,Guatemala,Americas,1895-01-01,26.07,1373419,NA
gtm,Guatemala,Americas,1900-01-01,26.12,1357590,NA
gtm,Guatemala,Americas,1905-01-01,26.17,1421312,NA
gtm,Guatemala,Americas,1910-01-01,26.22,1501413,NA
gtm,Guatemala,Americas,1915-01-01,26.28,1585901,NA
gtm,Guatemala,Americas,1920-01-01,26.33,1671829,NA
gtm,Guatemala,Americas,1925-01-01,26.37,1760486,NA
gtm,Guatemala,Americas,1930-01-01,26.41,1866879,NA
gtm,Guatemala,Americas,1935-01-01,27.24,2067043,NA
gtm,Guatemala,Americas,1940-01-01,31.19,2315787,NA
gtm,Guatemala,Americas,1945-01-01,36.92,2677499,NA
gtm,Guatemala,Americas,1950-01-01,42.67,3114956,NA
gtm,Guatemala,Americas,1955-01-01,44.31,3625305,NA
gtm,Guatemala,Americas,1960-01-01,47.9,4210751,1467.06989
gtm,Guatemala,Americas,1965-01-01,49.53,4869714,1638.58782
gtm,Guatemala,Americas,1970-01-01,49.87,5621794,1897.29752
gtm,Guatemala,Americas,1975-01-01,54.38,6433723,2215.45418
gtm,Guatemala,Americas,1980-01-01,57.95,7283456,2603.6369
gtm,Guatemala,Americas,1985-01-01,59.42,8240060,2150.0364
gtm,Guatemala,Americas,1990-01-01,61.4,9263820,2162.38293
gtm,Guatemala,Americas,1995-01-01,64.08,10408486,2345.9059
gtm,Guatemala,Americas,2000-01-01,66.74,11650744,2527.43355
gtm,Guatemala,Americas,2005-01-01,68.4,13096028,2626.12159
gtm,Guatemala,Americas,2010-01-01,70.27,14630420,2852.54733
gtm,Guatemala,Americas,2015-01-01,71.77,16252425,3159.60357
gtm,Guatemala,Americas,2019-01-01,72.58,17581476,3364.77757
guy,Guyana,Americas,1800-01-01,31.12,166034,NA
guy,Guyana,Americas,1805-01-01,31.12,166034,NA
guy,Guyana,Americas,1810-01-01,31.12,166034,NA
guy,Guyana,Americas,1815-01-01,31.12,166034,NA
guy,Guyana,Americas,1820-01-01,31.12,163465,NA
guy,Guyana,Americas,1825-01-01,31.12,145632,NA
guy,Guyana,Americas,1830-01-01,31.12,127648,NA
guy,Guyana,Americas,1835-01-01,31.12,111885,NA
guy,Guyana,Americas,1840-01-01,31.12,101190,NA
guy,Guyana,Americas,1845-01-01,31.12,112080,NA
guy,Guyana,Americas,1850-01-01,31.12,127122,NA
guy,Guyana,Americas,1855-01-01,31.12,137100,NA
guy,Guyana,Americas,1860-01-01,31.12,147910,NA
guy,Guyana,Americas,1865-01-01,31.12,167042,NA
guy,Guyana,Americas,1870-01-01,31.12,189974,NA
guy,Guyana,Americas,1875-01-01,30.94,216155,NA
guy,Guyana,Americas,1880-01-01,30.77,243395,NA
guy,Guyana,Americas,1885-01-01,30.59,257087,NA
guy,Guyana,Americas,1890-01-01,30.42,268844,NA
guy,Guyana,Americas,1895-01-01,30.24,280896,NA
guy,Guyana,Americas,1900-01-01,30.06,291626,NA
guy,Guyana,Americas,1905-01-01,29.89,291203,NA
guy,Guyana,Americas,1910-01-01,29.71,289113,NA
guy,Guyana,Americas,1915-01-01,30.87,287749,NA
guy,Guyana,Americas,1920-01-01,32.33,287642,NA
guy,Guyana,Americas,1925-01-01,35.3,290539,NA
guy,Guyana,Americas,1930-01-01,38.61,295412,NA
guy,Guyana,Americas,1935-01-01,41.98,310443,NA
guy,Guyana,Americas,1940-01-01,45.3,329944,NA
guy,Guyana,Americas,1945-01-01,48.57,364291,NA
guy,Guyana,Americas,1950-01-01,51.81,406559,NA
guy,Guyana,Americas,1955-01-01,55.05,482562,NA
guy,Guyana,Americas,1960-01-01,58.85,571813,2571.15163
guy,Guyana,Americas,1965-01-01,60.28,651865,2577.85597
guy,Guyana,Americas,1970-01-01,61.68,704930,2948.84762
guy,Guyana,Americas,1975-01-01,61.22,745847,3286.77356
guy,Guyana,Americas,1980-01-01,62.36,780153,3046.16566
guy,Guyana,Americas,1985-01-01,62.61,770439,2463.51894
guy,Guyana,Americas,1990-01-01,62.37,743306,2266.28979
guy,Guyana,Americas,1995-01-01,63.1,761298,3118.36188
guy,Guyana,Americas,2000-01-01,63.96,746718,3638.86701
guy,Guyana,Americas,2005-01-01,64.39,746156,3727.3407
guy,Guyana,Americas,2010-01-01,65.75,749430,4580.69914
guy,Guyana,Americas,2015-01-01,66.41,767433,5269.88378
guy,Guyana,Americas,2019-01-01,67.31,782775,6121.72152
hnd,Honduras,Americas,1800-01-01,33.9,130000,NA
hnd,Honduras,Americas,1805-01-01,33.9,131232,NA
hnd,Honduras,Americas,1810-01-01,33.9,132477,NA
hnd,Honduras,Americas,1815-01-01,33.9,133733,NA
hnd,Honduras,Americas,1820-01-01,33.9,137489,NA
hnd,Honduras,Americas,1825-01-01,33.9,158390,NA
hnd,Honduras,Americas,1830-01-01,33.9,185645,NA
hnd,Honduras,Americas,1835-01-01,33.9,217590,NA
hnd,Honduras,Americas,1840-01-01,33.9,255032,NA
hnd,Honduras,Americas,1845-01-01,33.9,298917,NA
hnd,Honduras,Americas,1850-01-01,33.9,345020,NA
hnd,Honduras,Americas,1855-01-01,33.9,364802,NA
hnd,Honduras,Americas,1860-01-01,33.9,380198,NA
hnd,Honduras,Americas,1865-01-01,33.9,396233,NA
hnd,Honduras,Americas,1870-01-01,33.9,404494,NA
hnd,Honduras,Americas,1875-01-01,33.9,362158,NA
hnd,Honduras,Americas,1880-01-01,33.9,327601,NA
hnd,Honduras,Americas,1885-01-01,33.89,363748,NA
hnd,Honduras,Americas,1890-01-01,33.89,415936,NA
hnd,Honduras,Americas,1895-01-01,33.89,469057,NA
hnd,Honduras,Americas,1900-01-01,33.89,527437,NA
hnd,Honduras,Americas,1905-01-01,33.89,590337,NA
hnd,Honduras,Americas,1910-01-01,33.88,657710,NA
hnd,Honduras,Americas,1915-01-01,33.88,715606,NA
hnd,Honduras,Americas,1920-01-01,33.88,779433,NA
hnd,Honduras,Americas,1925-01-01,33.88,888829,NA
hnd,Honduras,Americas,1930-01-01,33.88,1015487,NA
hnd,Honduras,Americas,1935-01-01,35.61,1122860,NA
hnd,Honduras,Americas,1940-01-01,37.34,1237551,NA
hnd,Honduras,Americas,1945-01-01,39.08,1378482,NA
hnd,Honduras,Americas,1950-01-01,40.81,1546719,NA
hnd,Honduras,Americas,1955-01-01,43.6,1771357,NA
hnd,Honduras,Americas,1960-01-01,49.05,2038636,1095.99094
hnd,Honduras,Americas,1965-01-01,54.39,2346005,1221.53432
hnd,Honduras,Americas,1970-01-01,57.69,2716652,1309.80326
hnd,Honduras,Americas,1975-01-01,62.45,3153252,1350.56819
hnd,Honduras,Americas,1980-01-01,67.86,3678274,1589.8976
hnd,Honduras,Americas,1985-01-01,68.86,4281167,1497.40218
hnd,Honduras,Americas,1990-01-01,69.09,4955302,1561.2166
hnd,Honduras,Americas,1995-01-01,69.45,5709010,1574.89693
hnd,Honduras,Americas,2000-01-01,70.07,6574510,1607.6794400000001
hnd,Honduras,Americas,2005-01-01,70.89,7458982,1778.85079
hnd,Honduras,Americas,2010-01-01,71.1,8317467,1904.34715
hnd,Honduras,Americas,2015-01-01,69.9,9112904,2067.29276
hnd,Honduras,Americas,2019-01-01,72.07,9746115,2244.45031
hti,Haiti,Americas,1800-01-01,29,500000,NA
hti,Haiti,Americas,1805-01-01,29,548292,NA
hti,Haiti,Americas,1810-01-01,29,601453,NA
hti,Haiti,Americas,1815-01-01,29,659544,NA
hti,Haiti,Americas,1820-01-01,29,718914,NA
hti,Haiti,Americas,1825-01-01,29,755118,NA
hti,Haiti,Americas,1830-01-01,29,788604,NA
hti,Haiti,Americas,1835-01-01,29,823575,NA
hti,Haiti,Americas,1840-01-01,29,860097,NA
hti,Haiti,Americas,1845-01-01,29,898238,NA
hti,Haiti,Americas,1850-01-01,29,938934,NA
hti,Haiti,Americas,1855-01-01,29,989812,NA
hti,Haiti,Americas,1860-01-01,29,1044370,NA
hti,Haiti,Americas,1865-01-01,29,1101927,NA
hti,Haiti,Americas,1870-01-01,29,1162630,NA
hti,Haiti,Americas,1875-01-01,29.31,1226556,NA
hti,Haiti,Americas,1880-01-01,29.62,1293969,NA
hti,Haiti,Americas,1885-01-01,29.93,1365077,NA
hti,Haiti,Americas,1890-01-01,30.24,1440082,NA
hti,Haiti,Americas,1895-01-01,30.55,1519197,NA
hti,Haiti,Americas,1900-01-01,30.86,1607208,NA
hti,Haiti,Americas,1905-01-01,31.17,1730595,NA
hti,Haiti,Americas,1910-01-01,31.48,1869956,NA
hti,Haiti,Americas,1915-01-01,31.79,2030100,NA
hti,Haiti,Americas,1920-01-01,32.1,2198119,NA
hti,Haiti,Americas,1925-01-01,32.41,2351283,NA
hti,Haiti,Americas,1930-01-01,32.72,2510212,NA
hti,Haiti,Americas,1935-01-01,33.03,2675892,NA
hti,Haiti,Americas,1940-01-01,33.34,2850309,NA
hti,Haiti,Americas,1945-01-01,36.81,3025925,NA
hti,Haiti,Americas,1950-01-01,42.47,3221270,NA
hti,Haiti,Americas,1955-01-01,43.97,3514069,NA
hti,Haiti,Americas,1960-01-01,45.41,3866162,1512.00229
hti,Haiti,Americas,1965-01-01,46.51,4258734,1417.017
hti,Haiti,Americas,1970-01-01,47.96,4676237,1354.0162
hti,Haiti,Americas,1975-01-01,49.73,5094570,1497.38493
hti,Haiti,Americas,1980-01-01,51.28,5643175,1864.79185
hti,Haiti,Americas,1985-01-01,53.05,6337275,1584.0442
hti,Haiti,Americas,1990-01-01,54.57,7037915,1383.92738
hti,Haiti,Americas,1995-01-01,55.35,7744509,1110.31038
hti,Haiti,Americas,2000-01-01,57.43,8463802,1150.35993
hti,Haiti,Americas,2005-01-01,59.05,9195289,1126.603
hti,Haiti,Americas,2010-01-01,32.52,9949318,1172.09901
hti,Haiti,Americas,2015-01-01,62.18,10695540,1260.60044
hti,Haiti,Americas,2019-01-01,63.79,11263079,1245.01228
idn,Indonesia,Asia,1800-01-01,30,16108545,NA
idn,Indonesia,Asia,1805-01-01,30,16320476,NA
idn,Indonesia,Asia,1810-01-01,30,16537268,NA
idn,Indonesia,Asia,1815-01-01,30,16824830,NA
idn,Indonesia,Asia,1820-01-01,30,17236636,NA
idn,Indonesia,Asia,1825-01-01,30,17779408,NA
idn,Indonesia,Asia,1830-01-01,30,18460171,NA
idn,Indonesia,Asia,1835-01-01,30,19239776,NA
idn,Indonesia,Asia,1840-01-01,30,20052305,NA
idn,Indonesia,Asia,1845-01-01,30,20951238,NA
idn,Indonesia,Asia,1850-01-01,30,21979198,NA
idn,Indonesia,Asia,1855-01-01,30,23026076,NA
idn,Indonesia,Asia,1860-01-01,30,24210654,NA
idn,Indonesia,Asia,1865-01-01,30,25621069,NA
idn,Indonesia,Asia,1870-01-01,30,27065428,NA
idn,Indonesia,Asia,1875-01-01,30,28625397,NA
idn,Indonesia,Asia,1880-01-01,30,30090338,NA
idn,Indonesia,Asia,1885-01-01,30,31854088,NA
idn,Indonesia,Asia,1890-01-01,30,33754719,NA
idn,Indonesia,Asia,1895-01-01,30,35830086,NA
idn,Indonesia,Asia,1900-01-01,30,38169857,NA
idn,Indonesia,Asia,1905-01-01,30,40562543,NA
idn,Indonesia,Asia,1910-01-01,30,42807209,NA
idn,Indonesia,Asia,1915-01-01,30,45103442,NA
idn,Indonesia,Asia,1920-01-01,30,47287781,NA
idn,Indonesia,Asia,1925-01-01,30,50222778,NA
idn,Indonesia,Asia,1930-01-01,31.5,53403727,NA
idn,Indonesia,Asia,1935-01-01,34,57406182,NA
idn,Indonesia,Asia,1940-01-01,36.13,61821590,NA
idn,Indonesia,Asia,1945-01-01,26,64871933,NA
idn,Indonesia,Asia,1950-01-01,36.4,69543321,NA
idn,Indonesia,Asia,1955-01-01,40.52,77273427,NA
idn,Indonesia,Asia,1960-01-01,44.8,87751066,690.36879
idn,Indonesia,Asia,1965-01-01,43.5,100267070,665.66452
idn,Indonesia,Asia,1970-01-01,53.67,114793179,772.12968
idn,Indonesia,Asia,1975-01-01,56.92,130680730,949.07765
idn,Indonesia,Asia,1980-01-01,59.71,147447834,1231.19515
idn,Indonesia,Asia,1985-01-01,62.11,164982452,1386.73276
idn,Indonesia,Asia,1990-01-01,64.05,181413398,1707.81839
idn,Indonesia,Asia,1995-01-01,66.04,196934257,2220.07698
idn,Indonesia,Asia,2000-01-01,67.24,211513822,2143.65951
idn,Indonesia,Asia,2005-01-01,68.26,226289468,2524.22245
idn,Indonesia,Asia,2010-01-01,69.34,241834226,3122.36267
idn,Indonesia,Asia,2015-01-01,70.44,258383257,3824.27487
idn,Indonesia,Asia,2019-01-01,71.39,270625567,4450.64082
ind,India,Asia,1800-01-01,25.44,200733034,NA
ind,India,Asia,1805-01-01,25.44,202719931,NA
ind,India,Asia,1810-01-01,25.44,204741058,NA
ind,India,Asia,1815-01-01,25.44,207045590,NA
ind,India,Asia,1820-01-01,25.44,209843353,NA
ind,India,Asia,1825-01-01,25.44,213248635,NA
ind,India,Asia,1830-01-01,25.44,217580116,NA
ind,India,Asia,1835-01-01,25.44,221999558,NA
ind,India,Asia,1840-01-01,25.44,226508764,NA
ind,India,Asia,1845-01-01,25.44,231109563,NA
ind,India,Asia,1850-01-01,25.44,235732435,NA
ind,India,Asia,1855-01-01,25.44,240557565,NA
ind,India,Asia,1860-01-01,23,245406706,NA
ind,India,Asia,1865-01-01,25.25,250352166,NA
ind,India,Asia,1870-01-01,25.44,255107500,NA
ind,India,Asia,1875-01-01,25.5,258107664,NA
ind,India,Asia,1880-01-01,26.23,261908874,NA
ind,India,Asia,1885-01-01,26.13,272636189,NA
ind,India,Asia,1890-01-01,25.89,283791657,NA
ind,India,Asia,1895-01-01,25.8,288055133,NA
ind,India,Asia,1900-01-01,20.05,291979136,NA
ind,India,Asia,1905-01-01,24.26,300803415,NA
ind,India,Asia,1910-01-01,26.04,309772810,NA
ind,India,Asia,1915-01-01,27.23,313184465,NA
ind,India,Asia,1920-01-01,28.53,316895450,NA
ind,India,Asia,1925-01-01,31.16,330819124,NA
ind,India,Asia,1930-01-01,34.21,348015421,NA
